2023-02-19 16:00:25,844 INFO    StreamThr :3916315 [internal.py:wandb_internal():87] W&B internal server running at pid: 3916315, started at: 2023-02-19 16:00:25.842603
2023-02-19 16:00:39,378 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:40,378 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:40,986 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: status_report
2023-02-19 16:00:41,379 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:41,644 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:00:43,379 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:45,380 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:45,472 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: partial_history
2023-02-19 16:00:45,473 DEBUG   SenderThread:3916315 [sender.py:send():336] send: history
2023-02-19 16:00:45,473 DEBUG   SenderThread:3916315 [sender.py:send_request():363] send_request: summary_record
2023-02-19 16:00:45,473 INFO    SenderThread:3916315 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-19 16:00:45,994 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: status_report
2023-02-19 16:00:46,380 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/wandb-summary.json
2023-02-19 16:00:46,380 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:46,644 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:00:47,380 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:49,381 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:51,000 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: status_report
2023-02-19 16:00:51,381 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:51,645 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:00:51,756 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: partial_history
2023-02-19 16:00:51,757 DEBUG   SenderThread:3916315 [sender.py:send():336] send: history
2023-02-19 16:00:51,757 DEBUG   SenderThread:3916315 [sender.py:send_request():363] send_request: summary_record
2023-02-19 16:00:51,757 INFO    SenderThread:3916315 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-19 16:00:52,382 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/wandb-summary.json
2023-02-19 16:00:52,382 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:53,382 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:54,382 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:55,382 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:56,031 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: status_report
2023-02-19 16:00:56,274 ERROR   SenderThread:3916315 [internal_api.py:execute():245] 409 response executing GraphQL.
2023-02-19 16:00:56,274 ERROR   SenderThread:3916315 [internal_api.py:execute():246] {"errors":[{"message":"run chi-vinny0702/secondary_structure_prediction/4vcm33so was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-02-19 16:00:56,646 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:00:57,383 INFO    Thread-61 :3916315 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/files/output.log
2023-02-19 16:00:58,054 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: partial_history
2023-02-19 16:00:58,148 ERROR   SenderThread:3916315 [internal_api.py:execute():245] 409 response executing GraphQL.
2023-02-19 16:00:58,148 ERROR   SenderThread:3916315 [internal_api.py:execute():246] {"errors":[{"message":"run chi-vinny0702/secondary_structure_prediction/4vcm33so was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-02-19 16:01:00,534 ERROR   SenderThread:3916315 [internal_api.py:execute():245] 409 response executing GraphQL.
2023-02-19 16:01:00,534 ERROR   SenderThread:3916315 [internal_api.py:execute():246] {"errors":[{"message":"run chi-vinny0702/secondary_structure_prediction/4vcm33so was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-02-19 16:01:00,534 INFO    SenderThread:3916315 [retry.py:__call__():172] Retry attempt failed:
Traceback (most recent call last):
  File "/home/vdshk/SecondaryStructurePredictionGNN/venv/lib/python3.8/site-packages/wandb/sdk/lib/retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "/home/vdshk/SecondaryStructurePredictionGNN/venv/lib/python3.8/site-packages/wandb/sdk/internal/internal_api.py", line 242, in execute
    return self.client.execute(*args, **kwargs)  # type: ignore
  File "/home/vdshk/SecondaryStructurePredictionGNN/venv/lib/python3.8/site-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 52, in execute
    result = self._get_result(document, *args, **kwargs)
  File "/home/vdshk/SecondaryStructurePredictionGNN/venv/lib/python3.8/site-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 60, in _get_result
    return self.transport.execute(document, *args, **kwargs)
  File "/home/vdshk/SecondaryStructurePredictionGNN/venv/lib/python3.8/site-packages/wandb/vendor/gql-0.2.0/wandb_gql/transport/requests.py", line 39, in execute
    request.raise_for_status()
  File "/home/vdshk/SecondaryStructurePredictionGNN/venv/lib/python3.8/site-packages/requests/models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 409 Client Error: Conflict for url: https://api.wandb.ai/graphql
2023-02-19 16:01:01,646 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:01:03,763 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: pause
2023-02-19 16:01:03,763 INFO    HandlerThread:3916315 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-02-19 16:01:03,763 INFO    HandlerThread:3916315 [system_monitor.py:finish():161] Stopping system monitor
2023-02-19 16:01:03,763 DEBUG   SystemMonitor:3916315 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-19 16:01:03,763 DEBUG   SystemMonitor:3916315 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-02-19 16:01:03,763 DEBUG   SystemMonitor:3916315 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-02-19 16:01:03,764 INFO    HandlerThread:3916315 [interfaces.py:finish():175] Joined cpu
2023-02-19 16:01:03,764 INFO    HandlerThread:3916315 [interfaces.py:finish():175] Joined disk
2023-02-19 16:01:03,800 INFO    HandlerThread:3916315 [interfaces.py:finish():175] Joined gpu
2023-02-19 16:01:03,800 INFO    HandlerThread:3916315 [interfaces.py:finish():175] Joined memory
2023-02-19 16:01:03,801 INFO    HandlerThread:3916315 [interfaces.py:finish():175] Joined network
2023-02-19 16:01:05,187 ERROR   SenderThread:3916315 [internal_api.py:execute():245] 409 response executing GraphQL.
2023-02-19 16:01:05,188 ERROR   SenderThread:3916315 [internal_api.py:execute():246] {"errors":[{"message":"run chi-vinny0702/secondary_structure_prediction/4vcm33so was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-02-19 16:01:06,652 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:01:10,541 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: resume
2023-02-19 16:01:10,542 INFO    HandlerThread:3916315 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-02-19 16:01:10,542 INFO    HandlerThread:3916315 [system_monitor.py:start():151] Starting system monitor
2023-02-19 16:01:10,542 INFO    SystemMonitor:3916315 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-19 16:01:10,542 INFO    SystemMonitor:3916315 [interfaces.py:start():168] Started cpu
2023-02-19 16:01:10,542 INFO    SystemMonitor:3916315 [interfaces.py:start():168] Started disk
2023-02-19 16:01:10,544 INFO    SystemMonitor:3916315 [interfaces.py:start():168] Started gpu
2023-02-19 16:01:10,547 INFO    SystemMonitor:3916315 [interfaces.py:start():168] Started memory
2023-02-19 16:01:10,547 INFO    SystemMonitor:3916315 [interfaces.py:start():168] Started network
2023-02-19 16:01:11,558 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-19 16:01:14,749 ERROR   SenderThread:3916315 [internal_api.py:execute():245] 409 response executing GraphQL.
2023-02-19 16:01:14,750 ERROR   SenderThread:3916315 [internal_api.py:execute():246] {"errors":[{"message":"run chi-vinny0702/secondary_structure_prediction/4vcm33so was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-02-19 16:01:16,559 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:01:21,561 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:01:26,562 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:01:31,563 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:01:33,771 ERROR   SenderThread:3916315 [internal_api.py:execute():245] 409 response executing GraphQL.
2023-02-19 16:01:33,772 ERROR   SenderThread:3916315 [internal_api.py:execute():246] {"errors":[{"message":"run chi-vinny0702/secondary_structure_prediction/4vcm33so was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-02-19 16:01:36,564 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:01:41,565 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:01:46,567 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:01:51,568 DEBUG   HandlerThread:3916315 [handler.py:handle_request():144] handle_request: keepalive
2023-02-19 16:02:08,325 ERROR   SenderThread:3916315 [internal_api.py:execute():245] 409 response executing GraphQL.
2023-02-19 16:02:08,325 ERROR   SenderThread:3916315 [internal_api.py:execute():246] {"errors":[{"message":"run chi-vinny0702/secondary_structure_prediction/4vcm33so was previously created and deleted; try a new run name","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-02-19 16:02:10,548 DEBUG   SystemMonitor:3916315 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-19 16:02:50,581 ERROR   cpu       :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:50,582 ERROR   cpu       :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:50,587 ERROR   memory    :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:50,587 ERROR   memory    :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:50,986 WARNING StreamThr :3916315 [internal.py:is_dead():415] Internal process exiting, parent pid 3916288 disappeared
2023-02-19 16:02:50,987 ERROR   StreamThr :3916315 [internal.py:wandb_internal():153] Internal process shutdown.
2023-02-19 16:02:51,551 INFO    HandlerThread:3916315 [handler.py:finish():841] shutting down handler
2023-02-19 16:02:51,552 INFO    WriterThread:3916315 [datastore.py:close():299] close: /home/vdshk/SecondaryStructurePredictionGNN/wandb/run-20230219_160017-4vcm33so/run-4vcm33so.wandb
2023-02-19 16:02:52,582 ERROR   cpu       :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:52,583 ERROR   cpu       :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:52,588 ERROR   memory    :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:52,588 ERROR   memory    :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:54,583 ERROR   cpu       :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:54,584 ERROR   cpu       :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:54,589 ERROR   memory    :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:54,589 ERROR   memory    :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
2023-02-19 16:02:56,585 ERROR   cpu       :3916315 [interfaces.py:monitor():129] Failed to sample metric: process no longer exists (pid=3916288)
